business_id,stars,city,categories,review_count
25XliadakX5VWw3mdcsHug,3,Madison,"[Hot Dogs, Restaurants",20
VToMv6ukjQv3KMOXAO30TQ,3.5,Madison,"[Mexican, Restaurants",15
EA5Hew-jm2Qh5U6N3VWapg,3.5,Madison,[Restaurants,3
8td5sTIz7ArIBZECuTOnVQ,4.5,Madison,"[Cards & Stationery, Arts & Crafts, Flowers & Gifts, Shopping, Event Planning & Services",31
10t_S631bQRYmDEhrUb6LQ,3,Madison,"[Bakeries, Food",5
YqRptNqPphwwP4Cg2sYQ2g,2.5,Madison,"[Pubs, Bars, Nightlife, Irish, Restaurants",32
L9ANG1S2a-ap3FDASsyNgw,2.5,Madison,"[Bars, American (New), Nightlife, Restaurants",8
ShObkipoAQV3I_vn_f-mDg,2.5,Madison,"[Restaurants, African",10
Br9w9HWDOBMdg6KvgKr_rQ,3,Madison,"[Bars, Nightlife",3
Ra4S2OWIo7BOs6AJVT4u8Q,5,Madison,"[Local Services, Funeral Services & Cemeteries",9
_gcBSraIov44FbXQqBAPCA,2,Madison,"[Fast Food, Restaurants",3
9GUN0cEAK6ysOz0oGhCK8A,4,Madison,"[Greek, Breakfast & Brunch, Restaurants",79
J7LSbTM72--2497H1kkM0w,4,Madison,"[Burgers, American (New), Restaurants",237
4l0HQdFVM8Kz3YKvr5vmBw,1.5,Madison,"[Nightlife, Dance Clubs",4
zFFN-NQjuQROEQW_xtQXWQ,3.5,Madison,"[American (New), Restaurants",54
qtof0pEDDUNjEqyWhTv7rg,4,Madison,"[Mexican, Restaurants",135
1XbjMTMynhnMtqosQPS7CQ,5,Madison,"[Food, Food Stands, Food Trucks, Restaurants",4
owSUyyh0E-SuMUVhEoYRfQ,4,Madison,"[Russian, Restaurants",8
9c8B8j3IoTpd4zKP7vzD9w,4,Madison,"[Arts & Entertainment, Cinema, Nightlife, Music Venues",20
ocM1uh1T3HP_6g9b3GxLHg,4,Madison,"[Mexican, Restaurants",27
Oz5q0yRBlu1EwRurhdgXog,3,Madison,"[Financial Services, Automotive, Auto Parts & Supplies, Car Dealers",9
_9N1qgPjSY6ISrvA_-xJmg,3,Madison,"[Bars, Nightlife, Restaurants",14
Kr7Vx-Yk7BpKcbGH6X1NeA,1.5,Madison,"[Food Court, Restaurants",4
9ml8dQ72JTz5hcW4w0t0ig,4.5,Madison,"[Food Stands, Restaurants",8
1B2-6qlMYvus8MLvXIs_VA,4,Madison,"[Kitchen & Bath, Shopping, Home & Garden",18
QUQnReqGpCruIPLC0akVrQ,4,Madison,"[Barbeque, Restaurants",19
krE40ctsaf0zh7P4rs7q5g,3.5,Madison,"[Bars, Sports Bars, Nightlife",12
k-Qn8eTYiPuupKbvPS1I9A,4.5,Madison,"[Pubs, Bars, Nightlife",76
Mk3Zdgr98L5aX8OZbamLUg,3.5,Madison,"[Bars, American (New), Nightlife, Lounges, Restaurants",91
4h7Fz2FeBu_KAx5FnFQ-Tg,2.5,Madison,"[Sandwiches, Restaurants",11
Vxb8xRSm79m3WosnTNvVFQ,4,Madison,"[Thai, Restaurants",72
LY_N7ALZ59BlCZIktlp13Q,3.5,Madison,"[Pubs, Irish, Nightlife, Bars, Restaurants",112
#NAME?,4.5,Madison,"[Bars, Arts & Entertainment, Nightlife, Music Venues",26
TakzvjVEcezDYtsmZ1QW_Q,4,Madison,"[Mexican, Restaurants",276
0n6IjepPcqmf-ZpdT-qV7g,1.5,Madison,[Nightlife,4
JqqcxDcVl_johHEkcedK8A,4,Madison,"[Food, Desserts, Bakeries",14
f8yu0g5WmbToJQYKqLqQMA,4,Madison,"[Food Stands, Restaurants",9
KZqtFAwDj83bTXxft2FMjg,4,Madison,"[Indian, Restaurants",31
u2JMTEY5H0NRk8ZTMkxPGg,3.5,Madison,"[Asian Fusion, Sushi Bars, Restaurants",161
0E9RWn7u-FpFLxZseSkQFg,4,Madison,"[Hair Salons, Nail Salons, Massage, Beauty & Spas",22
-4y4TmS1BA-snz5wFnadiA,2.5,Madison,"[Tires, Automotive, Hardware Stores, Shopping, Home & Garden",19
Ra-YjaLMpi2GA2Y_JhI_Mg,3.5,Madison,"[Soul Food, Southern, Restaurants",7
y9ZpQBfTsy62Lzqvz3ls4Q,5,Madison,"[Banks & Credit Unions, Financial Services",4
owGvJscfm-k-rpAH8mEmBg,3.5,Madison,"[American (New), Restaurants",19
ubuQDBiAIECa9DEUNddFiQ,3.5,Madison,"[Food, Convenience Stores",7
T24xqMTc4Le1vJe4pEb_bg,3,Madison,"[Art Supplies, Shopping, Arts & Crafts",5
O4Vj8OBC47rfnDiT40xWgw,3.5,Madison,"[Steakhouses, Restaurants",19
RFADvMrK5KBjM7f1QGg6tg,3.5,Madison,"[Thrift Stores, Shopping",3
qhPbmsT1nEJK6yVezXeXLg,3,Madison,"[Food, Desserts, Fondue, Salad, Restaurants",49
k5H_Rach_UfUMBzceYDmPA,3,Madison,"[Nightlife, Seafood, Tiki Bars, Bars, Restaurants",25
Ls1TY4eIvtjx9DcQDn0fWg,4,Madison,"[Bars, Gay Bars, Nightlife",9
D090EfA12awOvoA2O1wU8Q,4,Madison,"[Thrift Stores, Shopping",13
bw6tMI_B2GnmTjljq_ytOw,3.5,Madison,"[Piano Bars, Nightlife",55
URiVQQpWMAwG6EvrPKL5fQ,4.5,Madison,"[Barbers, Beauty & Spas",13
JQrF4iHYZkF5IBTvOQBpIw,3.5,Madison,"[Breakfast & Brunch, American (New), Pizza, Restaurants",132
k3xGmYXcHY8UPiAkxe_nyg,4,Madison,"[Arts & Entertainment, Stadiums & Arenas",20
roZ3dxN37swf0dgglLUUCA,3.5,Madison,"[American (New), Restaurants",15
vxqvzSkMxznFP6JcV2CpyA,2.5,Madison,"[Sandwiches, Restaurants",9
r9qTBqmKG4TCb4IE6NcVXQ,3,Madison,"[Mongolian, Restaurants",86
LeyxCoKcozBu81k0AWHNYA,3.5,Madison,"[Arts & Entertainment, Performing Arts, Nightlife, Comedy Clubs",11
GCXIX5KKhaQciRzJcx6bSA,2.5,Madison,"[Womens Clothing, Mens Clothing, Fashion, Shopping, Accessories",5
t6HgfCRbK1Wpb3uMT0GOKw,3.5,Madison,"[Womens Clothing, Fashion, Shopping, Accessories",7
R3aIjQ_dNsZ6dk8jymfYSA,2.5,Madison,"[Food, Bars, Nightlife",19
VXxbj6kbrxAcOFmIf2eVrQ,4.5,Madison,"[Hair Salons, Beauty & Spas",110
3aZTCzXPSKeJU-sDEwLYWw,3.5,Madison,"[Thrift Stores, Shopping",6
8fZRZrdYdBYFzg6-sOxsXw,5,Madison,"[Local Services, Screen Printing, Printing Services, Screen Printing/T-Shirt Printing",5
PcLmJ_dANY6lHkae19Kfzw,3,Madison,"[Bars, Sports Bars, Nightlife",3
1OihGv4V3icCyW31wNX_Og,4,Madison,"[Food, Coffee & Tea",61
Kll7gNga3DJAqBlI_QfQvQ,3,Madison,"[Mongolian, Restaurants",6
jDjDbnik5zlOeX6Qvton6g,4.5,Madison,"[Food, Ice Cream & Frozen Yogurt, Cafes, Restaurants",22
Ju-rDrJHTNjN0j0C8rDlDQ,4,Madison,"[Food, Grocery",24
S-n6gL7uF-LxZu8WNgnuuA,2.5,Madison,"[Chinese, Restaurants",12
YoNY4UVbOtLUaM_-2UzoHQ,4.5,Madison,"[Food, Grocery",3
Ajhc8sooWSX5cCkz4LVUXA,4,Madison,"[Food, Coffee & Tea",33
o_HVMHPQwnuJj7yqn_c5lg,3,Madison,"[Bars, American (Traditional), Pubs, Nightlife, Restaurants, Fish & Chips",5
GTzBzNa-rywEeyPhF6Ruvw,3.5,Madison,"[Mexican, Restaurants",7
eq5za-Fm-8zRPTse36U17g,3,Madison,"[Sandwiches, Restaurants",9
S6_mfgekXJGN09b3AGFk-w,2.5,Madison,"[Bars, Breakfast & Brunch, Cocktail Bars, Nightlife, Lounges, Restaurants",6
H_GfmtVf485JdJFijCgIMA,3,Madison,"[Food, Ice Cream & Frozen Yogurt",30
sVKxxrHqzHiCiJMStGSdIQ,4.5,Madison,"[Museums, Arts & Entertainment, Art Museums",18
js34oCYYc3od-WQcR1_yPg,3.5,Madison,"[Cajun/Creole, Restaurants",72
OPSra94tNtjQSwn220l-Yg,5,Madison,"[Womens Clothing, Fashion, Shopping",3
lqd_NPFUjuYsRAQvv8kEjQ,4,Madison,"[Shopping, Arts & Crafts, Books, Mags, Music & Video, Event Planning & Services, Bookstores, Cards & Stationery, Flowers & Gifts",14
GokvXs_TzVFZFTLY8XZcOA,4,Madison,"[Bakeries, Food, Cafes, French, Restaurants",80
S2PszSc6uq-RoYhbRDQIrA,3.5,Madison,"[Food, Coffee & Tea, Breakfast & Brunch, Restaurants",74
5_TX9FincQ29TOSLDfFxUQ,3.5,Madison,"[Italian, Mediterranean, Restaurants",65
FNRimJN6wz2Bywuz4RV_TA,2.5,Madison,"[Breakfast & Brunch, Pizza, American (New), Restaurants",3
ZEp1Xpu57FRWrzVKtztYYQ,3,Madison,"[Massage Therapy, Health & Medical, Massage, Beauty & Spas",12
J4ZBKazzp0nGJPNgoIpl1w,4,Madison,"[Hotels & Travel, Event Planning & Services, Hotels",24
I-myanp6_t-UQVmd6AR4BQ,5,Madison,"[Local Services, Community Service/Non-Profit",7
6jCcIZcdhNPVep1oeUvegg,3.5,Madison,"[Cafes, American (New), Sandwiches, Restaurants",20
9KVwl4YhPt_clpI5HOGNTg,3,Madison,"[Hotels & Travel, Event Planning & Services, Venues & Event Spaces, Hotels",16
MGbC315JXydUZyLT0K1dAA,3.5,Madison,"[Food, Juice Bars & Smoothies",3
oDhW8nHK3wxxpNGsebByeg,3.5,Madison,"[Bars, American (Traditional), Nightlife, Restaurants",37
0kjMRgCiqlNWAXMDQwdWSw,3.5,Madison,"[Local Services, Dry Cleaning & Laundry, Tanning, Beauty & Spas",4
v8cTq3_Ll2E8_EvD0dCsow,4,Madison,"[Bakeries, Food, Breakfast & Brunch, American (New), Restaurants",212
qUa5DAxq1081RL9aSk8tSQ,2.5,Madison,"[Hotels & Travel, Event Planning & Services, Hotels",16
DKecie8wkfIK7rcgMdiaeQ,4.5,Madison,"[Active Life, Parks, Hiking",6
-1utnrNGA6PiD1LMmIqMzw,4.5,Madison,"[Pet Groomers, Pet Services, Pets",16
Zt8AwvVw9F6Dn6Q9LXz4xw,5,Madison,"[Pets, Pet Stores",21
rh6Ieo2hIejppvew2bVL0A,3.5,Madison,"[Sandwiches, Restaurants",7
#NAME?,3,Madison,"[Books, Mags, Music & Video, Shopping, Bookstores",4
DWZM3Qw0WJminDcXoBE_eA,4,Madison,"[Burgers, Bars, American (Traditional), Nightlife, Restaurants",38
cJ4P2k6hfBvZUXqRWtwmaw,4.5,Madison,"[Hair Salons, Hair Stylists, Beauty & Spas",49
8wpowlm_ZzxwSgp_6uExbA,4,Madison,"[Local Services, Dry Cleaning & Laundry",7
k0Tl7dv_WEXLIwwd27vPsQ,3.5,Madison,[Active Life,5
xZMLYZIRAA78LmZaEGLLDw,5,Madison,"[Arts & Entertainment, Botanical Gardens",10
NU-zCTASWAWs4Q3urXH34g,2.5,Madison,"[Thai, Restaurants",6
th4uGmjyjPnQpN-ukf20PA,4,Madison,"[Thai, Vietnamese, Restaurants",421
OHnHjQzH_Lwh65eRyFjKzQ,4.5,Madison,"[Food, Ice Cream & Frozen Yogurt",31
rfG2hqn4fIvv0vF-_s-3mQ,3.5,Madison,"[Hotels & Travel, Tours, Transportation",14
2LnMd8XzQq5an2NYN9j5vw,3.5,Madison,[Food,5
n7Kql1QE_xpVXJFSjR_6Ww,3,Madison,"[Shopping Centers, Shopping",18
qKA4zRUfS8dGjdGABuhX5Q,3.5,Madison,"[Hair Removal, Beauty & Spas",7
VoXdUuhO4b4np0w65MNu0A,5,Madison,"[Active Life, Yoga, Fitness & Instruction",5
NdoFRKikGkbZ3NyMzK7vqQ,4,Madison,"[Food, Coffee & Tea",3
B8OZfTKnEpgZNyMLrH5Tiw,5,Madison,"[Active Life, Dance Studios, Fitness & Instruction",3
QclAMzo7Gb5eZjT6oVvyMQ,4,Madison,"[Bars, Sports Bars, Karaoke, Nightlife",4
_zE-CKTejbhR6KJacLxrvQ,3.5,Madison,"[Hotels & Travel, Event Planning & Services, Venues & Event Spaces, Hotels",12
k9UNxF9iFzx8mRfzILh8Fg,4.5,Madison,"[Local Services, Sporting Goods, Bikes, Shopping, Bike Repair/Maintenance",26
zIOu9KKXDd5PSTothAhK9g,4.5,Madison,"[Endodontists, Health & Medical, Dentists",5
Tkw_g5Sz7uXZdePKGPgopw,1.5,Madison,"[Keys & Locksmiths, Home Services",3
kIFYMeaYAQ44wQVQSO2qqA,3.5,Madison,"[Asian Fusion, Dim Sum, Chinese, Restaurants",135
vnnZKz4MhVtC7S3QdQPnfw,3,Madison,"[Greek, American (Traditional), Mediterranean, Restaurants",16
gXxmznTEr1oCt_LIEvD4aA,4,Madison,"[Shopping, Baby Gear & Furniture",11
Ckhd7SFHUFvrIMn2zlftaw,4,Madison,"[Bakeries, Food",5
x6SGXzrmGPJklnbKO_SGxg,3.5,Madison,"[Bars, American (Traditional), Food, Breweries, Nightlife, Restaurants",155
JQe0zkldovoBtBG6WoxRdA,4,Madison,"[Dive Bars, Bars, American (Traditional), Nightlife, Restaurants",25
vQWDLPfPEi_LkotJEKISkQ,4,Madison,"[Active Life, Yoga, Fitness & Instruction",37
NgtL59zyO_uHkCRdAKx9Aw,4,Madison,"[Food, Bagels, Sandwiches, Restaurants",11
-SdeIC_FHjcHZd-r7XCcww,4.5,Madison,"[Used, Vintage & Consignment, Fashion, Shopping",8
qRQXWEib6OM8N20d3XgGpg,3.5,Madison,"[Arts & Entertainment, Art Galleries, Shopping, Nightlife, Music Venues",3
HQKGOy09PH4Fy35ljaDGcQ,4.5,Madison,[Local Flavor,11
THnVGSPlfeKf9p1C1LbjOQ,4.5,Madison,"[Food, Farmers Market",6
tteHjtbjQfWnJgFe4jPoMA,4,Madison,"[American (New), Gluten-Free, Restaurants",185
YnAYdlHFr4y34-UMEpLY1A,5,Madison,"[Vegetarian, Food Stands, Vegan, Restaurants",4
j61tzz0XkdFV8YUBZNNzhw,3,Madison,"[Mexican, Restaurants",18
7CoEq0l62ysXcJuKibgENA,3.5,Madison,"[Arts & Entertainment, Art Galleries, Shopping, Antiques",19
Y5wogPjBG-pm090-gbZzUw,2.5,Madison,"[Sporting Goods, Fashion, Shopping, Sports Wear, Outdoor Gear",10
2BV00o-xt4EDpUq1U5ywwA,4.5,Madison,"[Used, Vintage & Consignment, Fashion, Shopping",19
2A1764Mly4f-WEysgPgZFw,3.5,Madison,"[Food, Ice Cream & Frozen Yogurt, Cheesesteaks, Hot Dogs, Restaurants",5
vuki3_Z5ryc8VmgUTkVF_g,3.5,Madison,"[Local Services, IT Services & Computer Repair",3
Hx49HNQ--njuK71y2JnUIg,3.5,Madison,"[Beauty & Spas, Nail Salons",35
si4ldaJGGZL0OqkTXF72bA,4.5,Madison,"[Hair Salons, Day Spas, Massage Therapy, Health & Medical, Beauty & Spas",22
DBRorYonHlsKfEstXcy7aQ,4,Madison,"[Kitchen & Bath, Shopping, Home & Garden",17
UlV-Pi9HF446jP7xm_KD-w,3.5,Madison,"[Food, Ice Cream & Frozen Yogurt",22
78oLyqhI4yFRX7XKeJt_kg,4.5,Madison,"[Food, Coffee & Tea",21
F3RQ2RZkik8inAocmz6cbQ,3,Madison,"[Bars, Gay Bars, Nightlife, Dance Clubs",55
Sd9exwQrSKcZiN3RAhcAUA,4,Madison,"[Vegetarian, Cafes, Vegan, Restaurants",193
6K-wOhRGrgqfU7arDtWuUg,4,Madison,"[Coffee & Tea, Music Venues, Food, Arts & Entertainment, Juice Bars & Smoothies, Nightlife",27
Vy_HoX_ZaJOMpVIE3W4Srg,2,Madison,"[American (New), Restaurants",6
XvXisQrvJXcGK5nTImokrw,2.5,Madison,"[Bars, American (Traditional), Sports Bars, Nightlife, Chicken Wings, Restaurants",37
ZZcTIDMSePa7bFcu1caZag,2,Madison,"[Doctors, Health & Medical, Internal Medicine",3
49150bdhn4UlD0bygx0pAg,3,Madison,"[Mexican, Restaurants",18
SGXxugJwTuR4BI7qKso4cg,2.5,Madison,"[Cajun/Creole, American (Traditional), Sandwiches, Restaurants",36
lJ42TdBYPhu5YL0S1MTx2A,2,Madison,"[Sandwiches, Restaurants",13
OggJmWsEoD4u05HYZ1Tm3g,2.5,Madison,"[Used, Vintage & Consignment, Thrift Stores, Shopping, Fashion",11
m2IBKgBvGX4Dd5Ggm3BfOg,4.5,Madison,"[Food, Bakeries, Coffee & Tea",114
qgVp-2nMz_3LwQvJRyOnng,3,Madison,"[Bars, Restaurants, Nightlife, Sandwiches",3
v0LuR3pve-W40icwtmwbzQ,4,Madison,"[Hair Salons, Beauty & Spas",7
8hiTUKOtTa_7a2qnqGnkcw,1.5,Madison,"[Hotels & Travel, Event Planning & Services, Hotels",10
mCkBmMzzebIqJgEFQnYbkQ,3.5,Madison,"[Asian Fusion, Barbeque, Restaurants",19
zIkglWWJ8_fbIK0MMNlRiQ,5,Madison,"[Arts & Entertainment, Performing Arts, Nightlife, Music Venues",3
JYqXrOLdA4DH1B72L5EK0g,3.5,Madison,"[Food, Grocery",70
gW0k1iIF1xuuFclzI_HbBA,3.5,Madison,"[American (New), Restaurants",179
IRyLAtjcr5maOdgmu1RlXQ,3,Madison,"[Cafes, Restaurants",8
Zrj5ETRPc9-Zy4AZ4ie0NQ,2.5,Madison,"[German, Bars, Nightlife, Restaurants",13
fAb6A9JIkhHoUEMaRg1rgg,4,Madison,"[Hotels & Travel, Event Planning & Services, Hotels",34
U166qieBZu1dzTBoRbYDzg,4,Madison,"[Japanese, Restaurants",14
I9kyu_01k2juleTL5nAdjA,3.5,Madison,[Automotive,5
Iy1w1o5ryLzBHQyTNCgmVA,4.5,Madison,"[Health & Medical, Dentists, General Dentistry, Cosmetic Dentists",17
_eRCcfm68VqYwi8bTqAeiw,4,Madison,"[Food, Desserts, Cupcakes, Bakeries",68
EXhgynZdOfPAbIn0_O-e_w,2.5,Madison,"[Mexican, Restaurants",7
QKZfKyU8ZGy2UMfV7pnXtg,3.5,Madison,"[Mexican, Restaurants",95
cuDgyPCi1TQ0Yf-reY8koQ,3.5,Madison,"[Books, Mags, Music & Video, Shopping, Bookstores",7
pWtBXyPyK3awxYzAAsOYjg,3.5,Madison,[Shopping,4
I8jnAw0IocjYsIQ9Vwu5zg,5,Madison,"[Active Life, Dance Studios, Fitness & Instruction",4
PIbQOAEfpM91r_9Ttm8faA,5,Madison,"[Active Life, Yoga, Trainers, Fitness & Instruction",4
07hjn2Q2uoANaIFohzY_hw,4,Madison,"[Childrens Clothing, Fashion, Shopping, Baby Gear & Furniture",6
ACeVfqQ23aCNOpigdevVPQ,4.5,Madison,"[Auto Repair, Automotive",13
BLjV1Dah5T6FrEACR8LI9w,3.5,Madison,"[Health & Medical, Diagnostic Services, Diagnostic Imaging",4
hqHW5yRMU8LeYXTnooQ13Q,3.5,Madison,"[Home Cleaning, Home Services",10
yhzPRkZuX8d_D4jtTN8P2A,3,Madison,"[Hobby Shops, Shopping",4
cjSdu6RR_VBPGt0yQN1BmA,4.5,Madison,"[Veterinarians, Pets",26
EtbpXG06BTxaYzrfO35wGg,4.5,Madison,"[Tattoo, Beauty & Spas",6
mVsXwma1L2BX8mv1TdQC3Q,3.5,Madison,"[Banks & Credit Unions, Financial Services",4
2B6155r0l3vGtJTUs7PVmw,3,Madison,"[Fashion, Shopping",4
nCp7s62QjtcmbtnRt_6c4w,3.5,Madison,"[Food, Brewing Supplies, Breweries, Shopping",8
BwQiwAZTHjmoBY0yO06inQ,3,Madison,"[American (Traditional), Restaurants",9
JFtE_LnG2D8jYKxiWaVfzg,3,Madison,"[American (New), Restaurants",37
hLjTkcTjXb9AqSvyQI3uTg,1.5,Madison,"[Barbers, Beauty & Spas",5
94l8OcgPsLx2n3AeETSKLw,5,Madison,"[Optometrists, Health & Medical",4
s9wjkr7qf8DVJYuRiLk30Q,3,Madison,"[Sandwiches, Restaurants",6
Gtrcog5oMh7BxUGlU8A-QA,4.5,Madison,"[Active Life, Swimming Pools",7
A3BxYKWLW0olBtvaRkC4KQ,4.5,Madison,"[Day Spas, Beauty & Spas, Nail Salons",44
Ui2PR1YCjP-VPxcYGrrokQ,1.5,Madison,"[Home Services, Apartments, Event Planning & Services, Hotels & Travel, Real Estate, Hotels",7
#NAME?,2.5,Madison,"[Chicken Wings, Restaurants, Pizza, Italian",7
AmQwDsLAb34nPbo-GDN2Qg,1.5,Madison,"[Beauty & Spas, Nail Salons",12
0p3MbCriuvH9hgqRK9W-LA,2.5,Madison,"[Sandwiches, Restaurants",5
CuKrLZRWFC6KkulZcw1mUQ,3,Madison,"[Local Services, Computers, Shopping, Mobile Phones, IT Services & Computer Repair",47
iL3oi5msyKjvJ1opSc-DHA,4,Madison,"[Automotive, Auto Parts & Supplies",3
u_pwS_Sq3bS2LBjjWcCxCg,3,Madison,"[Food, Bakeries, Coffee & Tea",27
wdrMRv81CD_T8OoW8pcaWQ,1.5,Madison,"[Burgers, Fast Food, Restaurants",6
OEhWSvCHHbEzWzL5SlX54A,1.5,Madison,"[Videos & Video Game Rental, Books, Mags, Music & Video, Shopping",3
cXoNKzXP-WmbfabdDS13_w,3,Madison,"[Automotive, Auto Parts & Supplies",5
22ojP4PqNxlYV72fvWvrrw,5,Madison,"[Arts & Crafts, Arts & Entertainment, Art Galleries, Shopping, Framing",3
8L4iJBgmvywiDWIi4lGtBg,5,Madison,"[Arts & Entertainment, Art Galleries, Shopping",3
zlFQU7ARDSYsB_mI_p-9mA,3.5,Madison,"[Local Services, Shipping Centers, Printing Services",7
h9RXqN5BjFOiSaxH1IzQRA,4,Madison,"[Hotels & Travel, Event Planning & Services, Hotels",10
K4eeZZ32VWCT6FSd_zqfOA,3,Madison,"[Shopping, Paint Stores, Home & Garden",5
QOv1so2RgfGFS6BlShLZrA,3.5,Madison,"[Mattresses, Shopping, Home & Garden, Baby Gear & Furniture",6
GvbxCtfZ1dHb7hDe0Dx-pw,5,Madison,"[Shopping, Jewelry",3
Jp0EHCipOb_dNuZSCNs5OA,4,Madison,"[Food, Grocery",3
wLn0vREghbwCTM5Nx_YzcQ,2,Madison,"[Doctors, Health & Medical, Obstetricians & Gynecologists",3
Zl9L3ssueXfDXXc9oKK27Q,3,Madison,"[Health & Medical, Urgent Care",3
B28JmnWXD9yv_U3QOWmuCA,2,Madison,"[Shopping, Drugstores, Beauty & Spas, Food, Convenience Stores, Cosmetics & Beauty Supply",5
TT6CU8sz1t_ZHv7VzB1LbQ,4,Madison,"[Boat Charters, Event Planning & Services",14
qW48KDqO0OAuA8OXPnK5WA,4,Madison,"[Auto Repair, Automotive, Car Dealers",12
S14cMthCMdvOmaU_TgJBnw,4,Madison,"[Food, Coffee & Tea",11
ky0xmyn1SXlAXaeUCGIAnA,5,Madison,"[Health & Medical, Chiropractors",3
0bo2PsY7zaYiFIKJvCeHUw,4.5,Madison,"[Hotels & Travel, Event Planning & Services, Hotels",14
1TIsPSLZtfjaiqJMcRirOw,4,Madison,"[Active Life, Sporting Goods, Bikes, Shopping, Bike Rentals",9
SLERUasSBNLxMA_zD6QmZw,3.5,Madison,"[Banks & Credit Unions, Financial Services, Mortgage Brokers, Home Services, Real Estate",3
UOG_Ecb2nAAY5S_OFf1oeg,3.5,Madison,"[Comic Books, Toy Stores, Shopping, Books, Mags, Music & Video",8
auCDzWLt_nOklxE3oRAd9w,4.5,Madison,"[Libraries, Public Services & Government",4
EKt8wl6-hS0vdXBcdLBnvw,5,Madison,"[Pets, Pet Stores",5
96-__E9bD-aVQsYVZ_E7uQ,2.5,Madison,"[Womens Clothing, Department Stores, Fashion, Shopping, Mens Clothing",25
qL6nIkKf8tBU4bsaNoMmNQ,3.5,Madison,"[Veterinarians, Pets",7
QHwYQ7p7eGbEr_i809Akjg,4,Madison,"[Beauty & Spas, Nail Salons",15
Dp7YA8Y8q_mQbSDEKzM9Ng,3.5,Madison,"[Banks & Credit Unions, Financial Services",6
07cMlpbiOeiR8AP8JR0c_g,3.5,Madison,"[Sandwiches, Restaurants",4
-pADJ-FnLJ-67wVxsj7u9Q,1.5,Madison,"[Shopping, Mobile Phones",3
0KHsxF6gt8gZdxfsypW3mg,5,Madison,"[Arts & Entertainment, Shopping, Arts & Crafts, Art Galleries, Event Planning & Services, Cards & Stationery, Flowers & Gifts",6
SYoHBAzPeoraOTMQp09PQg,3,Madison,"[Hair Salons, Beauty & Spas",5
5HyML9Rp7sDoksUjicP_sg,5,Madison,"[Acupuncture, Health & Medical",4
bdgpLQ_8-ys1XdBj0TQdFQ,2,Madison,"[Local Services, Shipping Centers, Printing Services",12
wjHa00WUk9srHGeMMlm85g,4.5,Madison,"[Food, Coffee & Tea",34
Bcq5Nmj6iQNncrpyG4m65Q,5,Madison,"[Acupuncture, Health & Medical",4
9vFT_BeOMu3ILh7bOry_sw,4.5,Madison,"[Veterinarians, Pets",8
eQs9QwKWiEoLBTuTDj_SDQ,5,Madison,"[Veterinarians, Pets",4
wPR7--rF177aXzDK9Xaelw,3,Madison,"[Shopping, Nurseries & Gardening, Home & Garden",6
7BEzalVM8dLVqELzYXXKog,5,Madison,"[Health & Medical, Chiropractors",6
DgKTPEdH5yk552xBU5lgCw,2.5,Madison,"[Pizza, Restaurants",7
e8EODhFjwcYUzt_qFKJWzw,5,Madison,"[Sandwiches, Restaurants",5
EZwI5OaiqJq2w2_z6qP0rQ,3,Madison,"[Sandwiches, Pizza, Chicken Wings, Restaurants",12
Rs0zaOlDI8aUad29CGHvtQ,1.5,Madison,"[Used, Vintage & Consignment, Fashion, Shopping",4
GeJ-B98ljcntQSjzsJTnIA,3.5,Madison,"[Fast Food, Mexican, Restaurants",27
KubbMA1cuBJFdtVE2dcstQ,4.5,Madison,"[Active Life, Gyms, Trainers, Fitness & Instruction",6
120FPCmDjdvuHrAnRmHKKQ,2.5,Madison,"[Burgers, American (New), Sandwiches, Restaurants",9
Fn5eocQntKgSQaZdcZn-HQ,3.5,Madison,"[Seafood, Chicken Wings, Restaurants",6
aXBAj0kUkeTfhswpKVKueg,3,Madison,"[Auto Repair, Oil Change Stations, Wheel & Rim Repair, Automotive",9
nm8-Bn7O3DUytb5RZw4V5A,3,Madison,"[Food, Ice Cream & Frozen Yogurt, Fast Food, Restaurants",15
3ny4BvEqO1uxJM-nrItmIQ,4,Madison,"[Libraries, Public Services & Government",3
tRinf-VhAImGO72__sfSwA,4,Madison,"[Property Management, Home Services, Real Estate",7
EKctZ5U8z0UwaoYGxiIecQ,2,Madison,"[Arts & Crafts, Shopping, Fabric Stores, Home & Garden, Home Decor",18
ljM93seasLFGNZIljfHLKQ,3.5,Madison,"[Chinese, Restaurants",8
#NAME?,3,Madison,"[Bars, American (Traditional), Nightlife, Restaurants",4
fLfnyDBlnW7Kf6xTVh0rdg,3.5,Madison,"[Hotels & Travel, Event Planning & Services, Hotels",4
kCmvdTKgdcHoF-q4E5gmMQ,3.5,Madison,"[Shopping, Drugstores, Beauty & Spas, Food, Convenience Stores, Cosmetics & Beauty Supply",5
PAEZEsC4w-UFcQydE7XCgA,3.5,Madison,"[Hair Salons, Beauty & Spas",3
Wd5-DgZAV4Lww0nxHoKv5g,4.5,Madison,"[Hair Salons, Beauty & Spas, Nail Salons",16
IJnaMjZAOVecuOnBEYaFKA,5,Madison,"[Fashion, Shopping",7
75eh9iZ1wqpu-lhgeav5pQ,4.5,Madison,"[Hair Salons, Beauty & Spas",25
GwY65OC7f8zz5nlXVj_sIQ,3,Madison,"[Sporting Goods, Fashion, Shopping, Outdoor Gear, Sports Wear",4
iiI5GbIiTbks8xcfwyXTWQ,5,Madison,"[Flowers & Gifts, Shopping, Florists",16
